"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_miss","fg_miss_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","birthdate","draft_year","injury_status","injury_details","season_year","week"
"Demario Douglas","NE","WR","16342","weighted",NA,NA,NA,NA,NA,NA,15.0972595607724,10.7529894596734,0,0,0.0497286381421179,0.0310392526391384,NA,NA,NA,NA,58.7166527830367,10.4932040017979,607.74795153351,106.320912975099,3.24848920863309,0.634812145107699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-12-08,2023,NA,NA,NA,NA
"Pat Bryant","DEN","WR","17082","weighted",NA,NA,NA,NA,NA,NA,3.12873417721519,4.07838063121972,0,0,0.0417215189873418,0.0203735867924839,NA,NA,NA,NA,31.0358987341772,12.4087988179529,407.767088607595,193.842008638959,2.45417721518987,1.58672977160782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-12-10,2025,NA,NA,NA,NA
"Romeo Doubs","GB","WR","15779","weighted",NA,NA,NA,NA,NA,NA,2.97169632714881,4.61828089236461,0,0,0.497160166603559,0.269924551452491,NA,NA,NA,NA,49.2466944339265,8.14309118983721,612.193865959864,101.106414091588,4.4565694812571,1.0836839316759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-04-13,2022,NA,NA,NA,NA
"Tory Horton","SEA","WR","17098","weighted",NA,NA,NA,NA,NA,NA,5.82269656461118,5.99445465160137,0,0,1.08742273968665,0.473851270048978,NA,NA,NA,NA,30.8627425614489,17.4222651466409,383.167313497197,228.366023073034,1.84566623544631,1.24259628500867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-29,2025,"Q","Ankle",2025,0
"Michael Wilson","ARI","WR","16206","weighted",NA,NA,NA,NA,NA,NA,8.40893168172229,8.35391478545977,0.0457856872396819,0.0742205940873348,0.689448441247002,0.141046886398434,NA,NA,NA,NA,47.4566527830367,7.97995478498855,572.342945853843,96.7493593846065,3.98695191215449,1.19821180852054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-02-23,2023,NA,NA,NA,NA
"Christian Watson","GB","WR","15789","weighted",NA,NA,NA,NA,NA,NA,17.8985507246377,11.3279098699326,0,0,0.792097998619738,0.109368522781019,NA,NA,NA,NA,15.9451863354037,12.1379929176165,281.423913043478,248.994861879035,1.58856107660456,1.38972816130551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-05-12,2022,"O","Knee - ACL",2025,0
"Wan'Dale Robinson","NYG","WR","15757","weighted",NA,NA,NA,NA,NA,NA,19.9054619462325,9.38587309075617,0.0313625791096446,0.0689601646165157,0.357582355168497,0.310128010347687,NA,NA,NA,NA,72.7022037107156,12.980840921874,625.947315410829,96.8368907752279,2.80636122680803,0.669689196738052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-01-05,2022,NA,NA,NA,NA
"Tre Tucker","LVR","WR","16287","weighted",NA,NA,NA,NA,NA,NA,39.7033898305085,20.8786744028629,0.282584745762712,0.411657732406943,0.0238559322033898,0.0162450682758638,NA,NA,NA,NA,38.1190423728814,13.8901906258895,471.118703389831,162.0676539319,2.76777966101695,1.24042128945844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-03-08,2023,NA,NA,NA,NA
"Josh Palmer","BUF","WR","15319","weighted",NA,NA,NA,NA,NA,NA,0.774801211662249,0.839368794951763,0,0,0.0248643190710589,0.0155196263195692,NA,NA,NA,NA,41.3228852707308,7.38125447520495,558.698985232866,111.388561081053,3.07971980310488,1.29415756266203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"KeAndre Lambert-Smith","LAC","WR","17205","weighted",NA,NA,NA,NA,NA,NA,5.70106382978723,0.561426193627867,0,0,0,0,NA,NA,NA,NA,21.6723404255319,16.5677114832604,332.505319148936,289.994079669965,2.19574468085106,2.24570477451147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-10-16,2025,NA,NA,NA,NA
"Isaac TeSlaa","DET","WR","17157","weighted",NA,NA,NA,NA,NA,NA,0.853291139240506,1.11228562669629,0,0,0,0,NA,NA,NA,NA,18.3858227848101,18.362609225275,275.222784810127,287.569802617209,1.59544303797468,1.58599252266595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-02-20,2025,NA,NA,NA,NA
"Kyle Williams","NE","WR","17134","weighted",NA,NA,NA,NA,NA,NA,9.06544076880429,5.7276477522464,0,0,0.479977001581141,0.291442923621906,NA,NA,NA,NA,35.2428633031479,10.8869170029327,444.629581716257,160.814445977621,2.42673566192324,0.848818833249872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-13,2025,"Q","Undisclosed",2025,0
"Malik Washington","MIA","WR","16684","weighted",NA,NA,NA,NA,NA,NA,10.0629384850025,9.60122924115326,0.0290289781392984,0.0397680915221477,0.522724961870869,0.316971431023164,NA,NA,1,0,28.787208947636,9.94567126480174,312.172353838333,160.785933543917,1.91338078291815,1.99459092397694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-01-04,2024,NA,NA,NA,NA
"Diontae Johnson","CLE","WR","14208","weighted",NA,NA,NA,NA,NA,NA,2.27978194338179,1.69930712425665,0,0,0.517368018362663,0.409443835050098,NA,NA,NA,NA,21.7416526396328,16.9072626327898,264.143335883703,252.975818150576,1.40365723029839,0.883534253092396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA
"Brandin Cooks","NO","WR","11674","weighted",NA,NA,NA,NA,NA,NA,4.76805084745763,8.75089378222807,0,0,0.0238559322033898,0.0162450682758638,NA,NA,NA,NA,35.8686016949153,10.381897605768,424.49756779661,130.699995776987,2.69355084745763,1.3154580364507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-09-25,2014,NA,NA,NA,NA
"Devaughn Vele","NO","WR","16788","weighted",NA,NA,NA,NA,NA,NA,1.01269772166594,1.8360334300862,0,0,0.042882020026121,0.0188808929359507,NA,NA,NA,NA,27.0051893774488,12.8603460096446,320.4846669569,166.513001464129,2.15118850674793,0.963060089256928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-12-12,2024,NA,NA,NA,NA
"Adonai Mitchell","IND","WR","16626","weighted",NA,NA,NA,NA,NA,NA,9.39987220749716,9.74457174510905,0.00329961594634067,0.0064391713324575,0.627338129496403,0.169256263678121,NA,NA,NA,NA,29.7387126088603,8.41506944516322,396.505952290799,125.415982232504,2.01408557364635,0.923617058936209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-08,2024,NA,NA,NA,NA
"Jalen Coker","CAR","WR","16809","weighted",NA,NA,NA,NA,NA,NA,1.95933497536946,3.0099864619418,0,0,0.0223152709359606,0.0171825247080365,NA,NA,NA,NA,31.5293300492611,10.5235155023046,401.73963546798,144.549612972049,1.88202955665025,0.703351128643543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA
"Tutu Atwell","LAR","WR","15301","weighted",NA,NA,NA,NA,NA,NA,12.9335960591133,11.5695834147923,0.0361149425287356,0.0709145151792268,0.0223152709359606,0.0171825247080365,NA,NA,NA,NA,37.5279408866995,4.34048812148435,480.574541871921,62.4131286577231,1.82133004926108,0.767621003199284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Jalen Tolbert","DAL","WR","15788","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0223152709359606,0.0171825247080365,NA,NA,NA,NA,36.3767192118227,7.08843439451735,439.316935960591,104.763380450541,4.14074876847291,1.58446030921294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-02-27,2022,NA,NA,NA,NA
"Allen Lazard","NYJ","WR","13632","weighted",NA,NA,NA,NA,NA,NA,0.445521419299005,0.710742611485361,0.0445521419299005,0.0710742611485361,0.0236549834126641,0.0163521982742857,NA,NA,NA,NA,26.3149545651233,8.51753740680939,345.782829943747,126.107879117852,2.71156209433146,1.31025388955623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-12-11,2018,"Q","Shoulder",2025,0
"Roman Wilson","PIT","WR","16629","weighted",NA,NA,NA,NA,NA,NA,3.44010152284264,4.46348937007204,0,0,0.1,1.52137699611647e-17,NA,NA,NA,NA,25.6597055837563,8.70715073851164,336.630050761421,128.499178316849,1.89794923857868,0.900915028478382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-06-19,2024,NA,NA,NA,NA
"Marquez Valdes-Scantling","SEA","WR","13793","weighted",NA,NA,NA,NA,NA,NA,8.63824220032841,13.2857070031382,0.0668137931034483,0.103228930195339,0,0,NA,NA,NA,NA,22.5745123152709,9.39333233668333,359.471162561576,158.825810216934,2.19064039408867,1.15372372011031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-10-10,2018,NA,NA,NA,NA
"Dontayvion Wicks","GB","WR","16195","weighted",NA,NA,NA,NA,NA,NA,0.830745929572132,1.72824349690849,0,0,0,0,NA,NA,NA,NA,29.9101628171147,11.2311173356478,374.422264293828,134.663061947326,2.95385081408557,1.3611020195408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-06-16,2023,"Q","Calf",2025,0
"Elijah Moore","BUF","WR","15288","weighted",NA,NA,NA,NA,NA,NA,4.75003627920476,6.17612193734935,0,0,0,0,NA,NA,NA,NA,28.459878101872,15.0036748295374,307.914253373966,171.043117988693,1.46754026991728,0.657150246878465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Tim Patrick","DET","WR","13377","weighted",NA,NA,NA,NA,NA,NA,-0.02855871886121,0.0370984894015884,0,0,0.041687849517031,0.0204069863707998,NA,NA,NA,NA,23.9079105236401,8.67558739446386,299.726415861718,111.380744755739,2.10208439247585,1.04092341964368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-11-23,2017,NA,NA,NA,NA
"Elic Ayomanor","TEN","WR","17073","weighted",NA,NA,NA,NA,NA,NA,5.13514827995255,6.95791512151471,0,0,0.0403024911032029,0.0221137719445578,NA,NA,NA,NA,24.1820403321471,12.1154758023896,286.140996441281,159.163376808662,1.56817319098458,1.11280498867599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-06-03,2025,NA,NA,NA,NA
"Jalen Nailor","MIN","WR","15786","weighted",NA,NA,NA,NA,NA,NA,4.8656779661017,7.42097282490527,0,0,0.479745762711864,0.288819723076838,NA,NA,NA,NA,29.5544491525424,5.87959242568485,393.350194915254,105.649940246894,3.3821779661017,1.45930414671039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-03-02,2022,"Q","Hand",2025,0
"Tai Felton","MIN","WR","17097","weighted",NA,NA,NA,NA,NA,NA,4.49411117898595,4.71499294590689,0,0,0,0,NA,NA,NA,NA,19.834062309102,13.2415787782902,250.475381795968,188.157113865323,1.47819181429444,0.974168243300515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-15,2025,"Q","Arm",2025,0
"Andrei Iosivas","CIN","WR","16207","weighted",NA,NA,NA,NA,NA,NA,0.185028248587571,0.361676975396068,0,0,0.0238559322033898,0.0162450682758638,NA,NA,NA,NA,33.6844576271186,4.42958965382305,417.527169491525,66.0912123614081,4.22577118644068,0.97015051016313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-10-15,2023,NA,NA,NA,NA
"Josh Reynolds","NYJ","WR","13168","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0201842053693906,0.0182226349026327,NA,NA,NA,NA,34.6740388007055,5.09995574072162,461.49315696649,38.5316272785268,3.18933568489124,0.448401351463094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-02-16,2017,NA,NA,NA,NA
"Kendrick Bourne","NE","WR","13418","weighted",NA,NA,NA,NA,NA,NA,7.38854805725971,8.08392416086526,0,0,0,0,NA,NA,NA,NA,25.3838241308793,18.5960472533932,290.451124744376,226.216901588932,1.05993865030675,1.36370122693268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-08-04,2017,"Q","Lower Leg",2025,0
"Noah Brown","WAS","WR","13172","weighted",NA,NA,NA,NA,NA,NA,0.863290398126464,1.2224410649745,0,0,0.256537861046058,0.212710520197781,NA,NA,NA,NA,31.8104800936768,4.06027129179028,398.082552693208,61.2149932346579,2.01129976580796,0.753162061911175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"Q","Undisclosed",2025,0
"Jaylin Noel","HOU","WR","17080","weighted",NA,NA,NA,NA,NA,NA,14.7386068476978,14.5631466017175,0,0,0,0,NA,NA,NA,NA,23.3976977567887,10.9087520266156,282.791617473436,152.221860582856,1.41971664698937,0.88753793849315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-04,2025,NA,NA,NA,NA
"JuJu Smith-Schuster","KC","WR","13156","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0403024911032029,0.0221137719445578,NA,NA,NA,NA,19.699359430605,13.6082719422877,229.81650059312,151.607402484535,1.50920521945433,0.966917792351837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-11-22,2017,NA,NA,NA,NA
"Nick Westbrook-Ikhine","MIA","WR","15109","weighted",NA,NA,NA,NA,NA,NA,1.35670771756979,1.94965245812571,0,0,0.0223152709359606,0.0171825247080365,NA,NA,NA,NA,31.6519014778325,3.50559314642392,425.217221674877,64.7167972260253,3.46915270935961,0.968941000153821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Parker Washington","JAC","WR","16192","weighted",NA,NA,NA,NA,NA,NA,4.22548776455027,6.5610324040036,0,0,0.041889880952381,0.0201977851075133,NA,NA,NA,NA,21.6219742063492,14.6105319267639,243.335813492064,166.444929799627,1.49305555555556,1.03771439612748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-03-21,2023,NA,NA,NA,NA
"Jordan Whittington","LAR","WR","16633","weighted",NA,NA,NA,NA,NA,NA,10.3291814946619,11.6251377611085,0,0,0.0403024911032029,0.0221137719445578,NA,NA,NA,NA,27.5719098457889,12.172968705678,335.81965599051,134.2403681545,1.70467378410439,1.21855304815519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-10-01,2024,NA,NA,NA,NA
"Olamide Zaccheaus","CHI","WR","14592","weighted",NA,NA,NA,NA,NA,NA,4.89434523809524,4.87371005268671,0,0,0.041889880952381,0.0201977851075133,NA,NA,NA,NA,17.5790277777778,12.7961115457234,202.616636904762,154.861405704081,1.25415674603175,0.877933321530857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Van Jefferson","TEN","WR","14858","weighted",NA,NA,NA,NA,NA,NA,0.836011221627136,0.837150904983367,0,0,0.0374904361132364,0.0250066922886914,NA,NA,NA,NA,23.904376434583,10.4345801334734,298.033649579189,144.61152231146,1.68609028309105,0.721641537707108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Curtis Samuel","BUF","WR","13157","weighted",NA,NA,NA,NA,NA,NA,24.6051330049261,10.3907715256729,0.0424687624789827,0.0864744687762034,0.0223152709359606,0.0171825247080365,NA,NA,NA,NA,26.5218719211823,8.72621693379211,272.769536945813,88.2466581453835,2.39979310344828,1.01932068369693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-08-11,2017,"Q","Hamstring",2025,0
"Greg Dortch","ARI","WR","14108","weighted",NA,NA,NA,NA,NA,NA,25.9096945812808,8.30508925348899,0.046978748606,0.0874653067017547,0.866108374384236,0.103095148248219,NA,NA,NA,NA,28.7981674876847,8.73396620734163,287.323221674877,85.7170186228328,1.94061083743842,1.10518897941826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Demarcus Robinson","SF","WR","12785","weighted",NA,NA,NA,NA,NA,NA,1.43245320197044,1.35210091380997,0,0,0,0,NA,NA,NA,NA,15.0073399014778,8.1633381278542,225.633852216749,120.676204416934,1.84617733990148,1.26531622505823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"S","Suspension",2025,0
"Jalen McMillan","TB","WR","16628","weighted",NA,NA,NA,NA,NA,NA,12.0310488451344,11.3730281268167,0,0,0.342048466489966,0.309400434247398,NA,NA,NA,NA,20.6339341158652,5.55658176954456,256.580196895116,69.1398919100618,2.17338886785309,1.24226679779987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-12-07,2024,"D","Neck",2025,0
"Jake Bobo","SEA","WR","16393","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,19.5113485630066,11.199097376025,209.372778187178,124.31367862909,1.05400147383935,0.738095027632694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-08-04,2023,"Q","Concussion",2025,0
"Jamari Thrash","CLE","WR","16624","weighted",NA,NA,NA,NA,NA,NA,2.23244717109748,2.54254727846922,0,0,0.533588957055215,0.144450818904658,NA,NA,NA,NA,23.9234355828221,3.5632692047645,276.619734151329,56.6981384599125,0.803926380368098,0.728701508631294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-12-19,2024,NA,NA,NA,NA
"Luke McCaffrey","WAS","WR","16635","weighted",NA,NA,NA,NA,NA,NA,0.741518386714116,1.29062220889376,0,0,0.279092526690391,0.0663413158336733,NA,NA,NA,NA,18.7474614472123,6.89592950641535,194.640296559905,76.7615911786224,1.06960854092527,0.831681488766033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-04-02,2024,NA,NA,NA,NA
"David Moore","CAR","WR","13348","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,15.4163596168018,11.000922013838,173.596816507001,108.080210081588,1.15884075287532,0.983410352007994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-01-15,2017,NA,NA,NA,NA
"Nathaniel Dell","HOU","WR","16204","weighted",NA,NA,NA,NA,NA,NA,9.04659498207885,10.4206391058592,0,0,0,0,NA,NA,NA,NA,9.24741935483871,15.3968287851896,111.109677419355,184.996117723191,0.351612903225806,0.585430752288579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-10-29,2023,"O","Knee - ACL + MCL",2025,0
"KaVontae Turpin","DAL","WR","15981","weighted",NA,NA,NA,NA,NA,NA,64.5272360616845,26.782119812478,0.227603795966785,0.431563478525392,0.700355871886121,0.209319838825047,NA,NA,1,0,19.0598220640569,8.87701472548957,243.868268090154,112.624169953117,1.20633451957295,0.763400355645257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-08-02,2022,NA,NA,NA,NA
"K.J. Osborn","WAS","WR","14977","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,16.6625577812019,16.0513239329346,171.579599383667,194.652354725033,1.20563944530046,1.71826947828331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Mack Hollins","NE","WR","13289","weighted",NA,NA,NA,NA,NA,NA,1.23716488730724,2.15111280025856,0,0,0,0,NA,NA,NA,NA,12.6304151838671,7.26359570114291,156.600676156584,92.7720727462566,1.42243179122183,0.873164179531647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-09-16,2017,NA,NA,NA,NA
"Xavier Hutchinson","HOU","WR","16201","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0379513633014001,0.0247108453962253,NA,NA,NA,NA,14.3126897568165,9.21249704377132,162.643684598379,104.381790235983,0.702785556374355,0.925626982744747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-06-01,2023,NA,NA,NA,NA
"Zay Jones","ARI","WR","13176","weighted",NA,NA,NA,NA,NA,NA,4.51174377224199,5.35154180840399,0,0,0.159697508896797,0.0221137719445577,NA,NA,NA,NA,19.0106642941874,8.13549513932885,200.429584816133,76.3363590524816,0.983665480427046,0.670089632306013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-03-30,2017,NA,NA,NA,NA
"Kalif Raymond","DET","WR","13066","weighted",NA,NA,NA,NA,NA,NA,3.6650059311981,4.90528563796806,0,0,0.520956899960459,0.349296431935548,NA,NA,1,0,13.1122419928826,5.36423459958152,163.46881376038,75.5899072546213,1.25710557532622,0.408982225082339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-08-08,2016,NA,NA,NA,NA
"Anthony Miller","BAL","WR","13639","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,25.31,NA,276.93,NA,2.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-10-09,2018,NA,NA,NA,NA
"Jalin Hyatt","NYG","WR","16183","weighted",NA,NA,NA,NA,NA,NA,0.301584377302874,0.469649473726723,0,0,0,0,NA,NA,NA,NA,15.3705379513633,3.92108479061896,183.846366985999,64.1035937916285,0.849196757553427,0.580673222313888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-09-25,2023,NA,NA,NA,NA
"Ben Skowronek","PIT","WR","15491","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,12.2337743190661,9.15370156080287,152.292879377432,115.300923091935,0.900233463035019,1.06144448202659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"KhaDarel Hodge","ATL","WR","13963","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0403024911032029,0.0221137719445578,NA,NA,NA,NA,12.9570699881376,3.0537984142203,186.021304863582,55.7920548258069,0.981921708185053,0.178801716894981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2018,NA,NA,NA,NA
